,MATRICULA,REPROVACOES_DE,REPROVACOES_EM,NOTA_DE,NOTA_EM,NOTA_MF,NOTA_GO,REPROVACOES_MF,REPROVACOES_GO,INGLES,H_AULA_PRES,TAREFAS_ONLINE,FALTAS
33245,310500,0,0,5.861147073782247,6.353804955134973,6.953804955134974,0.0,0,0,0.7690247756748669,7,4,2
33246,295105,0,0,6.9024804918902625,6.667769107506785,6.933057723123303,6.336365045643657,0,0,0.3305772312330405,4,4,3
33247,575668,0,0,6.995360379052634,6.681441516210536,7.386081137157903,0.0,0,0,0.0,8,5,3
33248,767079,0,0,7.1261433096051165,7.078429928815357,7.273856690394881,1.8300316723583,0,0,0.2614330960511857,19,5,2
33249,643543,0,0,7.240550176400063,6.87577685220066,7.191925617400222,1.6348701489982682,0,0,0.2972491179996851,2,2,4
33250,529593,0,0,6.686405834579711,6.964804375934785,7.691992706775362,4.860709564014475,0,0,0.2160145864492783,5,3,3
33251,396006,0,0,6.700204914435524,7.899726780752636,7.200204914435524,0.0020491443552344,0,0,0.0,8,1,3
33252,701921,0,0,5.8993764622014115,5.698752924402826,6.9235970399531785,5.2,0,0,0.7515588444964669,4,0,3
33253,334730,0,0,7.088659647729357,7.544329823864678,7.132989471594036,6.0329894715940355,0,0,0.0,8,4,2
33254,843117,0,0,6.259759821761103,5.463090504002504,6.9742834419212025,6.359759821761103,0,0,0.0,4,5,3
33255,193800,0,0,6.767959197738763,7.1,7.532040802261237,5.845632641808991,0,0,0.8640816045224778,4,3,2
33256,655523,0,0,7.0543671221525015,7.0362447481016686,7.954367122152501,6.59061187025417,0,0,0.5906118702541697,3,1,6
33257,316297,0,0,7.698108659959973,7.4197988148899245,6.650945670020013,6.263682087525018,0,0,1.0,4,4,3
33258,917016,0,0,6.798988790154461,7.496966370463384,7.500337069948512,6.799325860102974,0,0,0.0016853497425640687,6,3,3
33259,695253,0,0,6.831901094091978,6.730880962800711,8.162782056892691,6.01595054704599,0,0,1.0,13,2,5
33260,957467,0,0,6.5484958293974875,6.913758603501807,7.699398331758995,7.2478941611564816,0,0,0.1676694470683422,11,3,1
33261,152589,0,0,6.52833763280676,6.69609534637521,6.8,5.252139099069291,0,0,0.09445877602253594,7,4,3
33262,519855,0,0,7.478191301906047,6.896884471700864,7.243617396187904,6.796884471700864,0,0,0.03115528299136039,14,4,3
33263,186867,0,0,7.266398538632612,7.54959780794892,8.210664231054354,6.927464961738049,0,0,0.6106642310543549,8,3,2
33264,403650,0,0,7.038583056149781,7.123097176024963,7.154068936274596,1.5475107936725412,0,0,0.2309717602496329,3,1,3
33265,483795,0,0,7.285825950756529,7.457477852269587,8.507868679917438,5.292131320082562,0,0,0.9291297537826451,4,2,3
33266,864804,0,0,6.112880003532747,6.165573336081025,6.847306667451721,6.081733331370697,0,0,0.7634666627413929,1,0,7
33267,691994,0,0,7.166544132380543,6.096966942459464,7.474908099285407,4.0882353726962295,0,0,0.0,6,2,4
33268,948326,0,0,6.1086289121048525,5.695532041788735,6.7760402384733975,6.132588673631456,0,0,0.0,5,3,3
33269,163147,0,0,7.535128271695893,8.175071262053272,7.925213786159817,7.539942990357383,0,0,0.0,12,5,2
33270,287993,0,0,7.1304660039754335,7.091398011926299,7.780645526834173,2.348388071557792,0,0,0.0,13,3,2
33271,798621,0,0,7.286426408348715,5.840720774953854,7.189141126678972,5.975567535027688,0,0,0.9728528166974304,7,3,4
33272,864947,0,0,6.229669118178293,6.329669118178294,6.8,5.936264705457366,0,0,1.0,1,1,7
33273,872905,0,0,6.462326563990277,6.613020308029168,7.862326563990277,5.488367180048611,0,0,0.3116328199513885,5,2,5
33274,557450,0,0,7.2147006426690075,4.9691464653204624,7.6,5.9441019280070195,0,0,0.21324839332748305,4,5,3
33275,902406,0,0,6.444525229281926,6.346958460712181,7.044525229281926,2.6822403164508777,0,0,0.5060830785756373,7,4,3
33276,603842,0,0,7.074425387095954,6.3278730645202295,6.866234983876297,5.727873064520228,0,0,0.1278730645202285,5,5,3
33277,316723,0,0,6.910192472191548,5.9,7.573461648127697,5.904039064702338,0,0,0.0,4,2,3
33278,878180,0,0,6.837529301240344,7.087412096278969,7.424941397519312,7.179098297105866,0,0,0.5415689958655214,5,4,3
33279,895054,0,0,7.105359366088478,6.7,7.6,6.605359366088478,0,0,0.6488021130384077,5,3,4
33280,210612,0,0,6.745338055739322,6.7401931747081845,7.585531230447508,5.406110754572062,0,0,0.3504829367704616,5,3,4
33281,397895,0,0,7.137512326076647,6.724975347846707,6.662487673923353,7.2,0,0,0.6875616303832311,9,5,3
33282,408870,0,0,7.069985741941325,6.73165003226488,7.378307193559097,6.284992870970662,0,0,0.6166429032355422,5,2,2
33283,332712,0,0,7.156639625403486,7.269918876210453,7.969918876210453,3.0785865963525785,0,0,1.0,9,5,2
33284,287228,0,0,7.0404975314855625,6.842985188913378,7.9619901259422505,5.210779848853863,0,0,0.19834156171479025,13,5,3
33285,420106,0,0,6.376599387384165,6.514899081076247,7.324680122523168,5.312340061261583,0,0,0.1234006126158349,3,0,3
33286,909389,0,0,6.815438641014644,6.822982378224374,7.500175583297591,5.900175583297592,0,0,0.4614033974633911,5,4,3
33287,905517,0,0,5.5743946795179085,6.303194270250055,7.462390586839375,4.556826193142607,0,0,0.28799590732146785,13,5,2
33288,973095,0,0,7.861237363018341,6.8638215388171195,8.202584175798776,7.2431481324268985,0,0,0.0,4,5,2
33289,878021,0,0,6.748407733128638,6.8420386656431935,7.409553601228167,6.354776800614084,0,0,0.4840773312863878,3,3,3
33290,616166,0,0,6.992434104833193,6.6,6.668093056501256,5.475658951668064,0,0,0.9243410483319374,4,2,6
33291,865055,0,0,6.445100886801625,5.509798226396748,6.859149852199728,5.335302660404879,0,0,1.0,5,3,3
33292,150364,0,0,6.543508102968258,6.333366017536662,7.408721231115649,3.63468881924262,0,0,0.4492895728420273,12,2,4
33293,724054,0,0,7.0,6.753676840210924,7.446323159789077,3.24706355469982,0,0,0.4926463195781532,9,2,2
33294,181018,0,0,6.3,6.50782905304941,6.969128210212943,5.916102528509411,0,0,1.0,3,5,5
33295,513332,0,0,7.195445384919872,6.556356307935897,7.747247077775643,3.04554615080128,0,0,1.0,11,4,2
33296,276770,0,0,6.282542233636635,6.612711168183168,6.765084467273267,0.9078038508950528,0,0,0.17457766363366398,2,5,5
33297,515545,0,0,6.241032039628933,6.165651263406294,6.6164128158515725,5.6246192237773585,0,0,0.9179359207421348,4,0,3
33298,473543,0,0,6.784268962831968,6.621344814159835,7.405613776991802,6.752806888495901,0,0,0.1573103716803288,2,1,4
33299,646029,0,0,6.931643289857957,6.989554112322447,7.321044588767755,0.0,0,0,0.21044588767755168,7,1,6
33300,974453,0,0,6.827740823565782,5.816112353486752,7.316777529302651,5.827740823565782,0,0,1.0,1,3,3
33301,384151,0,0,5.941957409449789,5.31429793875593,7.489276545933052,4.643744651794281,0,0,1.0,6,4,3
33302,653124,0,0,6.972673438160074,7.3,7.372673438160073,6.657557812720026,0,0,0.5755781272002486,7,4,3
33303,366017,0,0,7.0432053171761915,7.143205317176192,7.005342195293652,6.405342195293652,0,0,1.0,4,3,3
33304,573777,0,0,6.7,6.782507433089557,7.5412537165447775,6.245543678310237,0,0,1.0,4,4,2
33305,443316,0,0,7.077100472653222,7.565650708979835,7.725700157551074,6.5799011028575185,0,0,0.628500787755371,6,2,4
33306,718049,0,0,7.3,7.5,7.794259183476863,6.35767680901262,0,0,0.903871984978967,8,2,4
33307,226717,0,0,6.713668858842842,7.239567247161824,7.0863311411571575,4.415823082752075,0,0,0.0,10,5,1
33308,296710,0,0,6.862527962942048,6.587583888826143,6.737472037057952,5.820991790004936,0,0,1.0,11,6,2
33309,152737,0,0,6.565075818854632,6.8433838792364226,6.8867677584728435,5.821691939618209,0,0,0.21691939618210776,6,4,3
33310,561296,0,0,6.3965405157104565,5.928237753415552,7.351005340847187,6.742075690573727,0,0,1.0,2,1,3
33311,220367,0,0,6.437844403275823,6.874770397816119,6.663074005459702,6.2873851989080585,0,0,0.0630740054597031,4,2,2
33312,965407,0,0,6.206639993303478,6.282942217013816,7.364453335565507,6.8066399933034765,0,0,0.11848888144830748,12,4,1
33313,546725,0,0,7.498027564215369,6.836844102744592,6.8,6.038816538529222,0,0,1.0,9,6,3
33314,225614,0,0,6.7,7.028013494473244,6.861969637435199,6.5190151812824,0,0,0.0,4,2,2
33315,213857,0,0,6.357912727769049,6.3,6.8262618166928535,5.0212145499214405,0,0,1.0,3,2,3
33316,674608,0,0,6.223192614836776,6.223192614836776,7.307776447154019,2.308323353655142,0,0,0.0,2,2,4
33317,812852,0,0,7.770311400645267,7.451557003226327,7.578131596128408,4.921798045168583,0,0,0.0,19,6,2
33318,797682,0,0,6.661401650871034,6.698247936411207,8.238598349128967,6.4385983491289664,0,0,0.0,0,2,5
33319,870626,0,0,6.5231341136234375,6.998507290898751,7.623134113623438,6.721641404522187,0,0,0.0,15,5,1
33320,211158,0,0,7.216612950625538,7.049838851876613,8.084031641868009,5.753706406837886,0,0,0.8338704937446212,3,1,6
33321,315764,0,0,6.165197303792273,5.391260824883256,7.217401348103863,1.8784215696618247,0,0,0.0,8,4,4
33322,852057,0,0,7.261770905940254,7.330007026732288,6.64764581881195,5.467673925741101,0,0,0.0,7,1,5
33323,536782,0,0,6.367084108788282,6.433542054394142,7.311806847980468,0.6037569790945261,0,0,1.0,9,0,3
33324,138562,0,0,6.8525082986593615,6.712374481173414,7.8541804977656,5.695986514357787,0,0,1.0,6,1,5
33325,140281,0,0,6.478410791778388,6.372713665772903,7.056821583556774,4.6295352493296775,0,0,0.7841079177838691,7,1,4
33326,739978,0,0,5.062893209000689,5.6,6.711320372997935,1.966659922963504,0,0,1.0,5,3,6
33327,309118,0,0,6.736256668003468,6.965379667602428,7.2890053344027725,6.689005334402774,0,0,0.0,4,5,3
33328,618675,0,0,6.660988128990662,7.0564370507209535,7.643562949279045,6.643562949279045,0,0,1.0,10,5,3
33329,276553,0,0,7.209293410209911,8.134869456335856,8.276728138377841,2.005875469551614,0,0,0.29070658979008895,7,4,2
33330,295249,0,0,6.711572965434277,6.58292131797079,6.954269670507302,6.103033624419672,0,0,0.5426967050730255,5,4,3
33331,464027,0,0,6.219233342998731,6.528850014498096,7.958516667357053,6.32665000621347,0,0,0.5851666735705219,2,2,4
33332,150885,0,0,5.9871341843407535,5.348391773042594,6.841958865212972,6.793567092170378,0,0,0.4839177304259414,5,2,3
33333,859191,0,0,6.7,7.070119892267115,6.785059946133558,6.6318065409783005,0,0,0.38313351288814096,3,2,2
33334,816656,0,0,6.418418496241879,6.046046240604691,6.6,0.0,0,0,1.0,2,0,5
33335,793660,0,0,6.631646103305509,6.957805195592655,7.3156103911853085,0.6645681694156945,0,0,0.8945129889816358,5,2,5
33336,282768,0,0,7.347920667904134,6.913201113173558,7.217359777365289,2.975048014849605,0,0,0.0,10,3,1
33337,525981,0,0,7.469130639119727,6.61820664944983,6.783641329889965,6.620054628789624,0,0,0.9182066494498292,2,3,4
33338,553736,0,0,6.616399809540229,6.933028353760261,6.950114367339902,4.0852013332183965,0,0,0.16628544220032715,3,0,3
33339,182350,0,0,7.431332191110514,7.1626643822210285,7.480674662226397,6.568667808889486,0,0,0.6866780888948515,8,5,3
33340,639060,0,0,6.331324648686652,5.881921838179863,7.312052107880093,2.004777515945689,0,0,0.3132464868665139,6,3,4
33341,865161,0,0,6.2154624799970355,6.028347879994563,6.902577079999506,4.667004079987149,0,0,0.9742292000049428,3,3,4
33342,368450,0,0,5.827073042835446,5.763774491804704,8.029361159175409,5.924784926495483,0,0,0.0,6,3,3
33343,724507,0,0,6.556600986860165,6.443399013139835,6.8698029605804924,2.6473398015299714,0,0,0.0,3,1,3
33344,872805,0,0,6.608999149705022,6.208999149705021,8.00299971656834,4.8314970239675725,0,0,0.9850014171582988,9,3,3
33345,461998,0,0,6.763744857195944,5.8549794287837775,7.436255142804055,1.211152286722954,0,0,0.2124828573198164,2,2,4
33346,711804,0,0,6.4577518011775386,6.767377101373795,7.693313850883154,3.782072856770847,0,0,0.4518734990187179,6,3,3
33347,956207,0,0,6.096181533169483,6.235669369667178,6.882165315166412,5.067520272503842,0,0,0.8216531516641055,4,4,2
33348,565827,0,0,6.449294857390903,6.249294857390903,6.790652675414875,6.6906526754148725,0,0,0.7733683114628148,5,2,4
33349,456110,0,0,6.40624344788159,6.893744903907903,6.8,6.487489807815808,0,0,1.0,3,4,3
33350,609506,0,0,6.525884343915738,7.606704090475838,7.565176868783148,4.5165748957645615,0,0,0.32588434391573706,6,4,5
33351,348945,0,0,6.989215509435878,7.024508566051142,6.88627592451298,6.367646528307634,0,0,0.0,2,4,3
33352,949164,0,0,7.148798003079921,6.648111147697019,7.349484858462824,5.648111147697019,0,0,0.5017171384572544,11,2,2
33353,726722,0,0,7.484764495075126,7.5847644950751265,8.707940825125213,2.4967692733722595,0,0,0.3841183497495784,8,3,3
33354,126296,0,0,6.358359785223098,6.220115155144358,7.149007159895012,5.356374105013123,0,0,0.4362589498687664,5,3,3
33355,282063,0,0,6.688983170935483,6.940677886043012,7.533050487193551,6.3296610569784955,0,0,1.0,3,4,3
33356,618535,0,0,6.301154071810862,6.256581397165212,7.067436047873909,2.826793593071772,0,0,0.0,3,0,4
33357,726613,0,0,7.246585016680328,7.358455012973588,8.334715020387067,6.1142251204690305,0,0,1.0,8,5,2
33358,700034,0,0,5.701834663779278,6.9886850373578575,7.843425186789291,6.220795261505008,0,0,0.8868503735785812,5,5,3
33359,291948,0,0,6.7396822979616084,6.7791376658957985,7.0990922798903116,1.4766414355941562,0,0,0.19954613994515624,2,3,4
33360,302976,0,0,6.226610308586287,5.03991546287943,6.9,4.42143713104969,0,0,0.0,3,0,5
33361,328961,0,0,6.5742512436959055,6.677246268912285,6.877246268912284,6.628743781520472,0,0,1.0,4,4,3
33362,899396,0,0,6.776904703294081,5.930952967059198,6.923334153882876,6.746190593411839,0,0,0.0,8,4,2
33363,298833,0,0,7.045781983254313,7.035545041864214,7.698199092101271,1.328341410269299,0,0,0.27109008372842835,3,5,3
33364,280873,0,0,6.747599198989704,6.573068802694124,8.105532398821321,6.836534401347063,0,0,0.0,5,3,3
33365,513493,0,0,7.607709677576053,7.176983871516183,8.761564516364079,4.1468225866780015,0,0,0.4614516121197402,8,4,2
33366,926053,0,0,6.184110156604812,6.563474562869004,7.223813562414845,7.290466093962888,0,0,0.7936440626419248,4,3,4
33367,295221,0,0,6.4117998002058485,6.8,8.523301298661996,0.3303944057637009,0,0,0.0,13,3,3
33368,242492,0,0,6.818575569670878,6.83948729582507,8.18831921758341,6.237151139341752,0,0,0.0,2,3,3
33369,704192,0,0,7.1,6.689296039495089,7.110703960504911,5.614368315960706,0,0,1.0,11,2,3
33370,539055,0,0,6.771648547135423,6.485978256562508,6.942989128281254,6.486286222552102,0,0,1.0,4,5,3
33371,557849,0,0,6.546707955091518,4.8347964644037695,7.181504419495287,6.283699116100942,0,0,0.8369911610094235,5,5,3
33372,610706,0,0,6.7,6.427853960999349,6.942617986999784,1.4632413315055208,0,0,1.0,4,4,3
33373,368465,0,0,5.736680471738497,5.630337839233019,7.994925893995617,5.778435049481377,0,0,0.0,7,3,3
33374,397593,0,0,6.81656852244675,7.18343147755325,7.808873126542871,6.9248527836701275,0,0,0.0,16,6,3
33375,660964,0,0,6.784865896471616,6.544508287062591,8.617209442355168,5.302075338826784,0,0,1.0,8,3,4
33376,251703,0,0,7.1045441540633885,5.8170405777377105,6.710224346642627,0.07157042649838155,0,0,1.0,3,3,3
33377,853151,0,0,6.447449174957336,5.448469504974401,7.050510165008532,6.0732144224701345,0,0,0.24744917495733545,3,5,3
33378,586839,0,0,7.4,7.3191121369898084,7.211467282193885,6.719112136989808,0,0,0.5191121369898077,8,1,4
33379,878336,0,0,7.159551025682256,6.520224487158872,7.020224487158872,6.480897948635489,0,0,0.7977551284112783,3,5,2
33380,575796,0,0,7.230883815494055,7.3617676309881075,8.31554830784865,7.09243864627892,0,0,0.0,4,6,2
33381,565506,0,0,7.163398270135202,6.832155848324487,6.789281383891837,6.189281383891838,0,0,1.0,5,3,3
33382,974390,0,0,6.719303465304162,6.212975148574173,7.0129751485741725,6.019303465304162,0,0,0.8386069306083261,8,3,4
33383,847895,0,0,6.722454928351352,7.026527042989187,7.597963942681082,5.873472957010812,0,0,0.7550901432972946,10,4,3
33384,932413,0,0,7.00704008135397,5.688720447446834,7.480280061015478,1.7126413016635178,0,0,0.26760020338492463,4,3,3
33385,958272,0,0,7.1,6.837338961007514,7.006652597481214,2.521246104383529,0,0,1.0,5,3,3
33386,579533,0,0,6.3417173012821735,5.8,7.2834346025643475,5.2598784769227835,0,0,0.7165653974356523,16,4,2
33387,629319,0,0,7.0156539758338985,7.343460241661013,7.7121522899932184,5.735529643294897,0,0,0.0,2,4,4
33388,748243,0,0,6.749055414252262,6.757732994205433,7.357732994205432,6.098110828504527,0,0,0.2981108285045264,9,3,1
33389,917883,0,0,6.5,6.703684987850582,6.739028459669321,6.603684987850581,0,0,0.0,3,4,3
33390,130562,0,0,6.796804030259649,6.993608060519298,7.048402015129824,6.257989924350878,0,0,0.4840201512982436,3,5,3
33391,311534,0,0,7.536774119896416,7.136774119896415,8.178838591834266,6.631483767854983,0,0,0.5264517602071679,5,2,2
33392,444226,0,0,6.58668818554748,6.743344092773738,7.186006455664244,6.069285991795543,0,0,0.0,11,4,3
33393,148060,0,0,6.847014241429861,6.57090030999098,7.80597151714028,3.2851170313486806,0,0,0.4701424142985999,10,4,3
33394,346501,0,0,6.512615101656087,7.141743401104058,7.718922652484131,6.518922652484131,0,0,1.0,5,2,5
33395,375141,0,0,6.343127578849818,6.6725103153992675,8.17061726345055,5.729382736549451,0,0,0.5687242115018304,8,3,4
33396,901015,0,0,7.108431574193207,6.908431574193207,8.017538014337108,3.9544677992805,0,0,0.5649239713257856,2,4,3
33397,292957,0,0,6.3479515452852056,6.181866749534318,6.676024227357397,5.609939431606508,0,0,0.0,5,3,3
33398,268008,0,0,7.235489515997322,6.4784965053324415,7.4322552420013395,6.3860139786702375,0,0,0.0,5,0,3
33399,640454,0,0,5.631428245899499,6.0599988606482444,7.257141229497492,4.940001139351755,0,0,0.0,8,4,3
33400,159202,0,0,6.560961517357832,6.468317344623794,7.415841327688103,6.476802845045934,0,0,0.0,2,5,2
33401,205627,0,0,7.290475343028987,6.924760548846378,8.552376715144938,5.872383833701442,0,0,0.21904931394202565,4,5,4
33402,261723,0,0,6.500498537906778,6.266057342558383,6.7998338206977404,6.16672205976742,0,0,0.3327794023258024,7,2,2
33403,423222,0,0,6.4902406484874495,7.0878074812100405,6.9,6.38780748121004,0,0,0.21951870302510013,15,6,2
33404,567764,0,0,7.2043991465643815,7.30439914656438,7.625549893320548,6.946700640076713,0,0,0.7445010667945242,3,1,4
33405,855018,0,0,6.235850480917415,6.8320747595412925,6.920747595412928,3.667962984770192,0,0,0.6792524045870726,5,3,5
33406,964846,0,0,6.474526420270814,6.138210369593779,6.712736789864593,6.0,0,0,1.0,8,2,4
33407,867277,0,0,6.340901847107358,6.211155049211098,7.677689901577804,0.15617068895537248,0,0,0.03718349737032678,2,2,5
33408,404260,0,0,7.424944561068705,6.872494456106871,7.962472280534352,7.2074611927480925,0,0,1.0,9,4,2
33409,683523,0,0,6.5273044759970285,5.471672694586838,6.63208182635329,4.944368218589808,0,0,0.16040913176645388,14,6,1
33410,500494,0,0,6.2637729397291455,6.242161176339012,7.652967058034079,4.6202382310179315,0,0,0.0,4,4,2
33411,913482,0,0,7.396208660924616,7.593500561585055,7.497291900660441,7.785917883434287,0,0,0.9945838013208798,5,3,3
33412,911881,0,0,7.112784620909223,6.851138483636897,7.040630830001472,0.8182157381903785,0,0,0.0,15,5,3
33413,417192,0,0,6.778255283054127,6.3,8.191340660148176,5.256510566108253,0,0,0.6087235847293672,12,3,2
33414,407886,0,0,7.037791280301202,6.975582560602404,7.172907792421683,6.16755825606024,0,0,0.6755825606024038,3,1,3
33415,163270,0,0,7.331285414136617,7.993110644212514,7.661825230075897,7.44730092030359,0,0,0.07634953984820425,12,5,3
33416,869565,0,0,6.5375071157980456,6.860231800962392,6.61704351387326,6.860231800962392,0,0,1.0,5,5,2
33417,629352,0,0,7.026182051686031,7.5,7.873817948313969,6.821818376405026,0,0,0.0,2,3,4
33418,107389,0,0,6.711988348123925,6.444005825938038,7.488011651876075,4.948001941979347,0,0,0.480019419793458,8,4,4
33419,247736,0,0,5.130891623122778,5.915445811561389,7.645123461993438,5.4874005562127435,0,0,0.3943072644517366,9,2,2
33420,925530,0,0,6.4,6.732229431674504,6.871082273301988,5.544588633490063,0,0,0.0,7,4,2
33421,559728,0,0,6.76511705121099,6.055039017070331,6.91007803414066,3.412419058360457,0,0,1.0,4,3,3
